TF,bin,tags
Esrrb,122640326,16
Esrrb,122640351,13
Esrrb,122640376,6
Esrrb,122640401,3
Esrrb,122640426,4
Esrrb,122640451,2
Esrrb,122640476,1
Esrrb,122640501,1
Esrrb,122640526,0
Esrrb,122640551,0
Esrrb,122640576,0
Esrrb,122640601,0
Esrrb,122640626,1
Esrrb,122640651,7
Esrrb,122640676,10
Esrrb,122640701,7
Esrrb,122640726,7
Esrrb,122640751,7
Esrrb,122640776,6
Esrrb,122640801,3
Esrrb,122640826,2
Esrrb,122640851,2
Esrrb,122640876,1
Esrrb,122640901,4
Esrrb,122640926,5
Esrrb,122640951,1
Esrrb,122640976,1
Esrrb,122641001,1
Esrrb,122641026,1
Esrrb,122641051,1
Esrrb,122641076,0
Esrrb,122641101,0
Esrrb,122641126,0
Esrrb,122641151,1
Esrrb,122641176,1
Esrrb,122641201,1
Esrrb,122641226,1
Esrrb,122641251,1
Esrrb,122641276,2
Esrrb,122641301,1
Esrrb,122641326,0
Esrrb,122641351,1
Esrrb,122641376,1
Esrrb,122641401,0
Esrrb,122641426,0
Esrrb,122641451,0
Esrrb,122641476,0
Esrrb,122641501,0
Esrrb,122641526,0
Esrrb,122641551,2
Esrrb,122641576,2
Esrrb,122641601,0
Esrrb,122641626,0
Esrrb,122641651,0
Esrrb,122641676,0
Esrrb,122641701,0
Esrrb,122641726,0
Esrrb,122641751,0
Esrrb,122641776,0
Esrrb,122641801,0
Esrrb,122641826,0
Esrrb,122641851,0
Esrrb,122641876,0
Esrrb,122641901,0
Esrrb,122641926,0
Esrrb,122641951,0
Esrrb,122641976,0
Esrrb,122642001,1
Esrrb,122642026,1
Esrrb,122642051,0
Esrrb,122642076,0
Esrrb,122642101,0
Esrrb,122642126,0
Esrrb,122642151,0
Esrrb,122642176,0
Esrrb,122642201,0
Esrrb,122642226,0
Esrrb,122642251,0
Esrrb,122642276,0
Esrrb,122642301,0
Esrrb,122642326,0
Esrrb,122642351,0
Esrrb,122642376,0
Esrrb,122642401,0
Esrrb,122642426,0
Esrrb,122642451,0
Esrrb,122642476,0
Esrrb,122642501,0
Esrrb,122642526,0
Esrrb,122642551,0
Esrrb,122642576,0
Esrrb,122642601,0
Esrrb,122642626,0
Esrrb,122642651,0
Esrrb,122642676,0
Esrrb,122642701,1
Esrrb,122642726,1
Esrrb,122642751,0
Esrrb,122642776,0
Esrrb,122642801,0
Esrrb,122642826,0
Esrrb,122642851,0
Esrrb,122642876,0
Esrrb,122642901,0
Esrrb,122642926,1
Esrrb,122642951,1
Esrrb,122642976,0
Esrrb,122643001,0
Esrrb,122643026,1
Esrrb,122643051,1
Esrrb,122643076,1
Esrrb,122643101,1
Esrrb,122643126,2
Esrrb,122643151,2
Esrrb,122643176,0
Esrrb,122643201,1
Esrrb,122643226,1
Esrrb,122643251,0
Esrrb,122643276,0
Esrrb,122643301,0
Esrrb,122643326,3
Esrrb,122643351,4
Esrrb,122643376,1
Esrrb,122643401,1
Esrrb,122643426,1
Esrrb,122643451,0
Esrrb,122643476,0
Esrrb,122643501,3
Esrrb,122643526,4
Esrrb,122643551,1
Esrrb,122643576,0
Esrrb,122643601,0
Esrrb,122643626,0
Esrrb,122643651,0
Esrrb,122643676,0
Esrrb,122643701,0
Esrrb,122643726,0
Esrrb,122643751,0
Esrrb,122643776,0
Esrrb,122643801,0
Esrrb,122643826,0
Esrrb,122643851,1
Esrrb,122643876,2
Esrrb,122643901,1
Esrrb,122643926,0
Esrrb,122643951,0
Esrrb,122643976,1
Esrrb,122644001,4
Esrrb,122644026,3
Esrrb,122644051,1
Esrrb,122644076,1
Esrrb,122644101,1
Esrrb,122644126,0
Esrrb,122644151,0
Esrrb,122644176,3
Esrrb,122644201,6
Esrrb,122644226,4
Esrrb,122644251,4
Esrrb,122644276,5
Esrrb,122644301,5
Esrrb,122644326,5
Esrrb,122644351,3
Esrrb,122644376,2
Esrrb,122644401,2
Esrrb,122644426,2
Esrrb,122644451,2
Esrrb,122644476,1
Esrrb,122644501,0
Esrrb,122644526,0
Esrrb,122644551,0
Esrrb,122644576,1
Esrrb,122644601,3
Esrrb,122644626,4
Esrrb,122644651,2
Esrrb,122644676,1
Esrrb,122644701,2
Esrrb,122644726,1
Esrrb,122644751,2
Esrrb,122644776,2
Esrrb,122644801,1
Esrrb,122644826,1
Esrrb,122644851,2
Esrrb,122644876,3
Esrrb,122644901,1
Esrrb,122644926,1
Esrrb,122644951,1
Esrrb,122644976,0
Esrrb,122645001,0
Esrrb,122645026,2
Esrrb,122645051,7
Esrrb,122645076,9
Esrrb,122645101,9
Esrrb,122645126,8
Esrrb,122645151,6
Esrrb,122645176,11
Esrrb,122645201,18
Esrrb,122645226,16
Esrrb,122645251,12
Esrrb,122645276,12
Esrrb,122645301,6
Esrrb,122645326,1
Esrrb,122645351,1
Esrrb,122645376,4
Esrrb,122645401,5
Esrrb,122645426,2
Esrrb,122645451,0
Esrrb,122645476,2
Esrrb,122645501,2
Esrrb,122645526,2
Esrrb,122645551,1
Esrrb,122645576,0
Esrrb,122645601,0
Esrrb,122645626,0
Esrrb,122645651,3
Esrrb,122645676,4
Esrrb,122645701,1
Esrrb,122645726,0
Esrrb,122645751,0
Esrrb,122645776,0
Esrrb,122645801,0
Esrrb,122645826,0
Esrrb,122645851,0
Esrrb,122645876,0
Esrrb,122645901,0
Esrrb,122645926,0
Esrrb,122645951,1
Esrrb,122645976,1
Esrrb,122646001,0
Esrrb,122646026,0
Esrrb,122646051,0
Esrrb,122646076,1
Esrrb,122646101,2
Esrrb,122646126,1
Esrrb,122646151,1
Esrrb,122646176,0
Esrrb,122646201,0
Esrrb,122646226,0
Esrrb,122646251,0
Esrrb,122646276,0
Esrrb,122646301,0
Esrrb,122646326,0
Esrrb,122646351,0
Esrrb,122646376,0
Esrrb,122646401,0
Esrrb,122646426,2
Esrrb,122646451,2
Esrrb,122646476,0
Esrrb,122646501,0
Esrrb,122646526,1
Esrrb,122646551,1
Esrrb,122646576,0
Esrrb,122646601,0
Esrrb,122646626,0
Esrrb,122646651,0
Esrrb,122646676,0
Esrrb,122646701,0
Esrrb,122646726,0
Esrrb,122646751,0
Esrrb,122646776,1
Esrrb,122646801,1
Esrrb,122646826,0
Esrrb,122646851,0
Esrrb,122646876,0
Esrrb,122646901,0
Esrrb,122646926,0
Esrrb,122646951,0
Esrrb,122646976,0
Esrrb,122647001,0
Esrrb,122647026,0
Esrrb,122647051,1
Esrrb,122647076,1
Esrrb,122647101,1
Esrrb,122647126,1
Esrrb,122647151,0
Esrrb,122647176,0
Esrrb,122647201,0
Esrrb,122647226,0
Esrrb,122647251,0
Esrrb,122647276,0
Esrrb,122647301,0
Esrrb,122647326,0
Esrrb,122647351,0
Esrrb,122647376,0
Esrrb,122647401,0
Esrrb,122647426,0
Esrrb,122647451,1
Esrrb,122647476,1
Esrrb,122647501,0
Esrrb,122647526,0
Esrrb,122647551,0
Esrrb,122647576,0
Esrrb,122647601,0
Esrrb,122647626,0
Esrrb,122647651,0
Esrrb,122647676,0
Esrrb,122647701,0
Esrrb,122647726,0
Esrrb,122647751,0
Esrrb,122647776,0
Esrrb,122647801,0
Esrrb,122647826,0
Esrrb,122647851,0
Esrrb,122647876,0
Esrrb,122647901,0
Esrrb,122647926,0
Esrrb,122647951,0
Esrrb,122647976,0
Esrrb,122648001,0
Esrrb,122648026,0
Esrrb,122648051,0
Esrrb,122648076,0
Esrrb,122648101,0
Esrrb,122648126,0
Esrrb,122648151,0
Esrrb,122648176,0
Esrrb,122648201,0
Esrrb,122648226,0
Esrrb,122648251,1
Esrrb,122648276,2
Esrrb,122648301,1
Esrrb,122648326,0
Esrrb,122648351,0
Esrrb,122648376,0
Esrrb,122648401,0
Esrrb,122648426,0
Esrrb,122648451,0
Esrrb,122648476,0
Esrrb,122648501,0
Esrrb,122648526,1
Esrrb,122648551,1
Esrrb,122648576,0
Esrrb,122648601,0
Esrrb,122648626,0
Esrrb,122648651,0
Esrrb,122648676,0
Esrrb,122648701,0
Esrrb,122648726,2
Esrrb,122648751,2
Esrrb,122648776,0
Esrrb,122648801,0
Esrrb,122648826,1
Esrrb,122648851,1
Esrrb,122648876,0
Esrrb,122648901,0
Esrrb,122648926,0
Esrrb,122648951,0
Esrrb,122648976,0
Esrrb,122649001,0
Esrrb,122649026,0
Esrrb,122649051,0
Esrrb,122649076,0
Esrrb,122649101,0
Esrrb,122649126,0
Esrrb,122649151,0
Esrrb,122649176,0
Esrrb,122649201,0
Esrrb,122649226,0
Esrrb,122649251,0
Esrrb,122649276,0
Esrrb,122649301,0
Esrrb,122649326,0
Esrrb,122649351,0
Esrrb,122649376,0
Esrrb,122649401,0
Esrrb,122649426,0
Esrrb,122649451,0
Esrrb,122649476,1
Esrrb,122649501,1
Esrrb,122649526,0
Esrrb,122649551,0
Esrrb,122649576,0
Esrrb,122649601,0
Esrrb,122649626,0
Esrrb,122649651,0
Esrrb,122649676,0
Esrrb,122649701,0
Esrrb,122649726,0
Esrrb,122649751,0
Esrrb,122649776,1
Esrrb,122649801,2
Esrrb,122649826,1
Esrrb,122649851,1
Esrrb,122649876,1
Esrrb,122649901,1
Esrrb,122649926,0
Esrrb,122649951,0
Esrrb,122649976,0
Esrrb,122650001,0
Esrrb,122650026,0
Esrrb,122650051,2
Esrrb,122650076,2
Esrrb,122650101,0
Esrrb,122650126,0
Esrrb,122650151,0
Esrrb,122650176,0
Esrrb,122650201,0
Esrrb,122650226,1
Esrrb,122650251,1
Esrrb,122650276,0
Esrrb,122650301,0
Esrrb,122650326,0
Esrrb,122650351,0
Esrrb,122650376,0
Esrrb,122650401,0
Esrrb,122650426,0
Esrrb,122650451,0
Esrrb,122650476,0
Esrrb,122650501,0
Esrrb,122650526,0
Esrrb,122650551,0
Esrrb,122650576,0
Esrrb,122650601,0
Esrrb,122650626,0
Esrrb,122650651,0
Esrrb,122650676,0
Esrrb,122650701,0
Esrrb,122650726,0
Esrrb,122650751,0
Esrrb,122650776,0
Esrrb,122650801,0
Esrrb,122650826,0
Esrrb,122650851,0
Esrrb,122650876,0
Esrrb,122650901,0
Esrrb,122650926,0
Esrrb,122650951,0
Esrrb,122650976,0
Esrrb,122651001,0
Esrrb,122651026,0
Esrrb,122651051,0
Esrrb,122651076,0
Esrrb,122651101,0
Esrrb,122651126,0
Esrrb,122651151,0
Esrrb,122651176,0
Esrrb,122651201,1
Esrrb,122651226,1
Esrrb,122651251,1
Esrrb,122651276,1
Esrrb,122651301,0
Esrrb,122651326,0
Esrrb,122651351,0
Esrrb,122651376,0
Esrrb,122651401,0
Esrrb,122651426,0
Esrrb,122651451,0
Esrrb,122651476,0
Esrrb,122651501,0
Esrrb,122651526,0
Esrrb,122651551,0
Esrrb,122651576,0
Esrrb,122651601,0
Esrrb,122651626,0
Esrrb,122651651,1
Esrrb,122651676,1
Esrrb,122651701,1
Esrrb,122651726,1
Esrrb,122651751,0
Esrrb,122651776,0
Esrrb,122651801,0
Esrrb,122651826,0
Esrrb,122651851,0
Esrrb,122651876,0
Esrrb,122651901,1
Esrrb,122651926,1
Esrrb,122651951,0
Esrrb,122651976,0
Esrrb,122652001,0
Esrrb,122652026,1
Esrrb,122652051,1
Esrrb,122652076,1
Esrrb,122652101,2
Esrrb,122652126,1
Esrrb,122652151,1
Esrrb,122652176,1
Esrrb,122652201,0
Esrrb,122652226,0
Esrrb,122652251,1
Esrrb,122652276,2
Esrrb,122652301,1
Esrrb,122652326,0
Esrrb,122652351,0
Esrrb,122652376,1
Esrrb,122652401,2
Esrrb,122652426,2
Esrrb,122652451,3
Esrrb,122652476,4
Esrrb,122652501,7
Esrrb,122652526,13
Esrrb,122652551,14
Esrrb,122652576,8
Esrrb,122652601,7
Esrrb,122652626,7
Esrrb,122652651,6
Esrrb,122652676,8
Esrrb,122652701,9
Esrrb,122652726,8
Esrrb,122652751,9
Esrrb,122652776,7
Esrrb,122652801,9
Esrrb,122652826,16
Esrrb,122652851,14
Esrrb,122652876,11
Esrrb,122652901,13
Esrrb,122652926,18
Esrrb,122652951,17
Esrrb,122652976,11
Esrrb,122653001,10
Esrrb,122653026,10
Esrrb,122653051,12
Esrrb,122653076,12
Esrrb,122653101,13
Esrrb,122653126,7
Esrrb,122653151,0
Esrrb,122653176,2
Esrrb,122653201,6
Esrrb,122653226,5
Esrrb,122653251,2
Esrrb,122653276,1
Esrrb,122653301,0
Esrrb,122653326,0
Esrrb,122653351,1
Esrrb,122653376,1
Esrrb,122653401,1
Esrrb,122653426,2
Esrrb,122653451,2
Esrrb,122653476,1
Esrrb,122653501,1
Esrrb,122653526,2
Esrrb,122653551,1
Esrrb,122653576,0
Esrrb,122653601,0
Esrrb,122653626,2
Esrrb,122653651,2
Esrrb,122653676,2
Esrrb,122653701,1
Esrrb,122653726,0
Esrrb,122653751,0
Esrrb,122653776,1
Esrrb,122653801,2
Esrrb,122653826,1
Esrrb,122653851,1
Esrrb,122653876,2
Esrrb,122653901,3
Esrrb,122653926,1
Esrrb,122653951,1
Esrrb,122653976,1
Esrrb,122654001,1
Esrrb,122654026,1
Esrrb,122654051,0
Esrrb,122654076,1
Esrrb,122654101,2
Esrrb,122654126,1
Esrrb,122654151,0
Esrrb,122654176,0
Esrrb,122654201,1
Esrrb,122654226,2
Esrrb,122654251,1
Esrrb,122654276,0
Esrrb,122654301,1
Esrrb,122654326,1
Esrrb,122654351,0
Esrrb,122654376,0
Esrrb,122654401,0
Esrrb,122654426,0
Esrrb,122654451,1
Esrrb,122654476,1
Esrrb,122654501,0
Esrrb,122654526,0
Esrrb,122654551,0
Esrrb,122654576,0
Esrrb,122654601,0
Esrrb,122654626,0
Esrrb,122654651,0
Esrrb,122654676,0
Esrrb,122654701,0
Esrrb,122654726,0
Esrrb,122654751,0
Esrrb,122654776,0
Esrrb,122654801,0
Esrrb,122654826,0
Esrrb,122654851,0
Esrrb,122654876,0
Esrrb,122654901,0
Esrrb,122654926,0
Esrrb,122654951,0
Esrrb,122654976,0
Esrrb,122655001,0
Esrrb,122655026,0
Esrrb,122655051,0
Esrrb,122655076,0
Esrrb,122655101,0
Esrrb,122655126,0
Esrrb,122655151,1
Esrrb,122655176,1
Esrrb,122655201,0
Esrrb,122655226,0
Esrrb,122655251,0
Esrrb,122655276,1
Esrrb,122655301,5
Esrrb,122655326,6
Esrrb,122655351,5
Esrrb,122655376,9
Esrrb,122655401,7
Esrrb,122655426,3
Esrrb,122655451,1
Esrrb,122655476,0
Esrrb,122655501,0
Esrrb,122655526,0
Esrrb,122655551,0
Esrrb,122655576,0
Esrrb,122655601,0
Esrrb,122655626,0
Esrrb,122655651,0
Esrrb,122655676,0
Esrrb,122655701,0
Esrrb,122655726,0
Esrrb,122655751,1
Esrrb,122655776,2
Esrrb,122655801,1
Esrrb,122655826,0
Esrrb,122655851,0
Esrrb,122655876,0
Esrrb,122655901,0
Esrrb,122655926,0
Esrrb,122655951,0
Esrrb,122655976,0
Esrrb,122656001,0
Esrrb,122656026,0
Esrrb,122656051,0
Esrrb,122656076,0
Esrrb,122656101,0
Esrrb,122656126,1
Esrrb,122656151,1
Esrrb,122656176,0
Esrrb,122656201,1
Esrrb,122656226,1
Esrrb,122656251,0
Esrrb,122656276,0
Esrrb,122656301,0
Esrrb,122656326,0
Esrrb,122656351,1
Esrrb,122656376,1
Esrrb,122656401,0
Esrrb,122656426,0
Esrrb,122656451,2
Esrrb,122656476,2
Esrrb,122656501,0
Esrrb,122656526,0
Esrrb,122656551,0
Esrrb,122656576,0
Esrrb,122656601,2
Esrrb,122656626,3
Esrrb,122656651,1
Esrrb,122656676,0
Esrrb,122656701,0
Esrrb,122656726,0
Esrrb,122656751,0
Esrrb,122656776,0
Esrrb,122656801,1
Esrrb,122656826,1
Esrrb,122656851,0
Esrrb,122656876,0
Esrrb,122656901,0
Esrrb,122656926,0
Esrrb,122656951,0
Esrrb,122656976,1
Esrrb,122657001,2
Esrrb,122657026,3
Esrrb,122657051,2
Esrrb,122657076,3
Esrrb,122657101,4
Esrrb,122657126,5
Esrrb,122657151,8
Esrrb,122657176,7
Esrrb,122657201,6
Esrrb,122657226,6
Esrrb,122657251,8
Esrrb,122657276,9
Esrrb,122657301,8
Esrrb,122657326,7
Esrrb,122657351,8
Esrrb,122657376,15
Esrrb,122657401,16
Esrrb,122657426,14
Esrrb,122657451,15
Esrrb,122657476,11
Esrrb,122657501,7
Esrrb,122657526,7
Esrrb,122657551,8
Esrrb,122657576,8
Esrrb,122657601,5
Esrrb,122657626,2
Esrrb,122657651,3
Esrrb,122657676,3
Esrrb,122657701,2
Esrrb,122657726,1
Esrrb,122657751,0
Esrrb,122657776,1
Esrrb,122657801,1
Esrrb,122657826,1
Esrrb,122657851,1
Esrrb,122657876,0
Esrrb,122657901,1
Esrrb,122657926,1
Esrrb,122657951,1
Esrrb,122657976,1
Esrrb,122658001,0
Esrrb,122658026,0
Esrrb,122658051,1
Esrrb,122658076,1
Esrrb,122658101,0
Esrrb,122658126,0
Esrrb,122658151,1
Esrrb,122658176,1
Esrrb,122658201,1
Esrrb,122658226,1
Esrrb,122658251,0
Esrrb,122658276,0
Esrrb,122658301,0
Esrrb,122658326,0
Esrrb,122658351,0
Esrrb,122658376,1
Esrrb,122658401,1
Esrrb,122658426,0
Esrrb,122658451,0
Esrrb,122658476,0
Esrrb,122658501,0
Esrrb,122658526,0
Esrrb,122658551,0
Esrrb,122658576,0
Esrrb,122658601,0
Esrrb,122658626,0
Esrrb,122658651,0
Esrrb,122658676,1
Esrrb,122658701,1
Esrrb,122658726,0
Esrrb,122658751,0
Esrrb,122658776,0
Esrrb,122658801,0
Esrrb,122658826,0
Esrrb,122658851,0
Esrrb,122658876,0
Esrrb,122658901,0
Esrrb,122658926,0
Esrrb,122658951,0
Esrrb,122658976,0
Esrrb,122659001,1
Esrrb,122659026,1
Esrrb,122659051,0
Esrrb,122659076,0
Esrrb,122659101,1
Esrrb,122659126,1
Esrrb,122659151,1
Esrrb,122659176,2
Esrrb,122659201,1
Esrrb,122659226,0
Esrrb,122659251,0
Esrrb,122659276,0
Esrrb,122659301,0
Esrrb,122659326,0
Esrrb,122659351,0
Esrrb,122659376,0
Esrrb,122659401,0
Esrrb,122659426,0
Esrrb,122659451,0
Esrrb,122659476,0
Esrrb,122659501,0
Esrrb,122659526,0
Esrrb,122659551,0
Esrrb,122659576,1
Esrrb,122659601,1
Esrrb,122659626,2
Esrrb,122659651,2
Esrrb,122659676,0
Esrrb,122659701,0
Esrrb,122659726,0
Esrrb,122659751,0
Esrrb,122659776,0
Esrrb,122659801,0
Esrrb,122659826,0
Esrrb,122659851,0
Esrrb,122659876,0
Esrrb,122659901,0
Esrrb,122659926,0
Esrrb,122659951,0
Esrrb,122659976,0
Esrrb,122660001,0
Esrrb,122660026,0
Esrrb,122660051,0
Esrrb,122660076,0
Esrrb,122660101,0
Esrrb,122660126,1
Esrrb,122660151,1
Esrrb,122660176,0
Esrrb,122660201,0
Esrrb,122660226,0
Esrrb,122660251,0
Esrrb,122660276,0
Esrrb,122660301,1
Esrrb,122660326,1
Esrrb,122660351,0
Esrrb,122660376,0
Esrrb,122660401,0
Esrrb,122660426,0
Esrrb,122660451,1
Esrrb,122660476,1
Esrrb,122660501,0
Esrrb,122660526,0
Esrrb,122660551,0
Esrrb,122660576,0
Esrrb,122660601,0
Esrrb,122660626,0
Esrrb,122660651,0
Esrrb,122660676,0
Esrrb,122660701,1
Esrrb,122660726,1
Esrrb,122660751,0
Esrrb,122660776,0
Esrrb,122660801,0
Esrrb,122660826,0
Esrrb,122660851,0
Esrrb,122660876,0
Esrrb,122660901,0
Esrrb,122660926,0
Esrrb,122660951,0
Esrrb,122660976,0
Esrrb,122661001,0
Esrrb,122661026,0
Esrrb,122661051,0
Esrrb,122661076,0
Esrrb,122661101,0
Esrrb,122661126,0
Esrrb,122661151,0
Esrrb,122661176,0
Esrrb,122661201,0
Esrrb,122661226,0
